"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
646	684	990	-0.533432200081075	-0.293498456186482	3.89382500829427e-05	0.000117999602221754	2.69715942743276e-05	1
553	547	501	0.126730229597349	0.366663973491942	3.92309353395293e-05	0.00011886679909608	2.71698125887108e-05	1
34	24	5	2.26303440583379	2.50296814972839	3.93908810830679e-05	0.000119311751327723	2.72669852657715e-05	1
14	24	5	2.26303440583379	2.50296814972839	3.93908810830679e-05	0.000119311751327723	2.72669852657715e-05	1
3	24	5	2.26303440583379	2.50296814972839	3.93908810830679e-05	0.000119311751327723	2.72669852657715e-05	1
52	127	234	-0.881680032811239	-0.641746288916647	3.95177593446316e-05	0.000119656282448233	2.73502676433014e-05	1
14	22	4	2.4594316186373	2.69936536253189	3.9567977313526e-05	0.000119748652696614	2.73622935999112e-05	1
5	22	4	2.4594316186373	2.69936536253189	3.9567977313526e-05	0.000119748652696614	2.73622935999112e-05	1
20	22	4	2.4594316186373	2.69936536253189	3.9567977313526e-05	0.000119748652696614	2.73622935999112e-05	1
6	22	4	2.4594316186373	2.69936536253189	3.9567977313526e-05	0.000119748652696614	2.73622935999112e-05	1
10	22	4	2.4594316186373	2.69936536253189	3.9567977313526e-05	0.000119748652696614	2.73622935999112e-05	1
68	21	65	-1.63005039024969	-1.3901166463551	3.96048159536644e-05	0.000119800459876437	2.73832227975886e-05	1
28	36	12	1.58496250072116	1.82489624461575	3.979996124992e-05	0.000120360788812709	2.75076382048774e-05	1
15	36	12	1.58496250072116	1.82489624461575	3.979996124992e-05	0.000120360788812709	2.75076382048774e-05	1
18	45	18	1.32192809488736	1.56186183878196	3.98177764493468e-05	0.000120364733088297	2.75076382048774e-05	1
9	45	18	1.32192809488736	1.56186183878196	3.98177764493468e-05	0.000120364733088297	2.75076382048774e-05	1
39	45	18	1.32192809488736	1.56186183878196	3.98177764493468e-05	0.000120364733088297	2.75076382048774e-05	1
4	7	36	-2.36257007938471	-2.12263633549012	3.98699338082231e-05	0.000120482431380346	2.75391034816227e-05	1
1140	1189	1641	-0.464826523768057	-0.224892779873464	3.9890582268387e-05	0.00012052484446972	2.75487979942905e-05	1
58	54	122	-1.17584983539942	-0.935916091504826	3.99155169642507e-05	0.000120580191724427	2.75614489157346e-05	1
35	64	32	1	1.23993374389459	4.0272836289601e-05	0.000121629371344433	2.77989603461985e-05	1
66	64	32	1	1.23993374389459	4.0272836289601e-05	0.000121629371344433	2.77989603461985e-05	1
139	181	312	-0.785556331779043	-0.545622587884451	4.04642990914361e-05	0.000122177245020117	2.79264931422809e-05	1
25	27	76	-1.49304001128012	-1.25310626738552	4.06019360019716e-05	0.000122572516752681	2.80168418264976e-05	1
141	147	263	-0.839246644455938	-0.599312900561345	4.12737613488812e-05	0.000124580043157231	2.84757093706167e-05	1
26	42	16	1.39231742277876	1.63225116667335	4.14151389767081e-05	0.000124986075153255	2.85685175670255e-05	1
239	394	344	0.195787064754278	0.43572080864887	4.14724709387748e-05	0.000125138374645558	2.86033292107705e-05	1
44	39	14	1.47804729680464	1.71798104069924	4.15800658684073e-05	0.000125431879574894	2.86654543540717e-05	1
33	39	14	1.47804729680464	1.71798104069924	4.15800658684073e-05	0.000125431879574894	2.86654543540717e-05	1
62	60	29	1.04890960048095	1.28884334437554	4.15831909278408e-05	0.000125410169561459	2.86654543540717e-05	1
32	19	61	-1.6828098241193	-1.44287608022471	4.23706317888017e-05	0.000127763859091812	2.92034456512042e-05	1
29	61	133	-1.1245450979383	-0.884611354043711	4.29297218585978e-05	0.000129428317762274	2.95838969671478e-05	1
7	31	9	1.78427130894456	2.02420505283916	4.30091865504245e-05	0.000129603575542574	2.96141632261121e-05	1
29	31	9	1.78427130894456	2.02420505283916	4.30091865504245e-05	0.000129603575542574	2.96141632261121e-05	1
32	31	9	1.78427130894456	2.02420505283916	4.30091865504245e-05	0.000129603575542574	2.96141632261121e-05	1
15	31	9	1.78427130894456	2.02420505283916	4.30091865504245e-05	0.000129603575542574	2.96141632261121e-05	1
25	31	9	1.78427130894456	2.02420505283916	4.30091865504245e-05	0.000129603575542574	2.96141632261121e-05	1
200	329	517	-0.652076696579693	-0.4121429526851	4.36531335619161e-05	0.000131478823197145	3.0052588383096e-05	1
50	91	54	0.752907138035228	0.992840881929821	4.37456871899e-05	0.000131735814447443	3.01113297992076e-05	1
4	14	51	-1.86507041991389	-1.6251366760193	4.43828519901546e-05	0.000133632492569068	3.05448603518726e-05	1
174	215	167	0.364488557115409	0.604422301010001	4.45113277114384e-05	0.000133997183274028	3.06282190204155e-05	1
17	16	55	-1.78135971352466	-1.54142596963007	4.47102063064753e-05	0.000134573659774651	3.07599863314126e-05	1
74	98	60	0.70781924850669	0.947752992401282	4.51765854819763e-05	0.000135943741502356	3.10705857876491e-05	1
92	98	60	0.70781924850669	0.947752992401282	4.51765854819763e-05	0.000135943741502356	3.10705857876491e-05	1
366	436	661	-0.600322136730766	-0.360388392836173	4.53117082475085e-05	0.000136316586796111	3.11583734410933e-05	1
87	116	217	-0.903570237316908	-0.663636493422315	4.55659460275593e-05	0.000137058816034373	3.13280274525985e-05	1
42	80	45	0.830074998557688	1.07000874245228	4.57532143744999e-05	0.000137588042566663	3.14464002946494e-05	1
43	80	45	0.830074998557688	1.07000874245228	4.57532143744999e-05	0.000137588042566663	3.14464002946494e-05	1
5	8	38	-2.24792751344359	-2.00799376954899	4.63809793658232e-05	0.000139441331069305	3.18726074991813e-05	1
86	131	89	0.557689570571053	0.797623314465645	4.68352000502215e-05	0.000140783691392922	3.21794356353517e-05	1
77	86	50	0.782408564927374	1.02234230882197	4.68770851277389e-05	0.00014088635825413	3.22029025697631e-05	1
106	75	41	0.871266685877797	1.11120042977239	4.69103544165073e-05	0.000140963101276314	3.22204439988762e-05	1
54	61	30	1.02384674195437	1.26378048584896	4.71617080873843e-05	0.000141683364360435	3.23824081742601e-05	1
19	61	30	1.02384674195437	1.26378048584896	4.71617080873843e-05	0.000141683364360435	3.23824081742601e-05	1
125	255	206	0.307852909675639	0.547786653570232	4.73523482253935e-05	0.000142220920634113	3.25026659133598e-05	1
51	53	24	1.14295795384204	1.38289169773664	4.73602583898058e-05	0.000142209524533192	3.25026659133598e-05	1
26	53	24	1.14295795384204	1.38289169773664	4.73602583898058e-05	0.000142209524533192	3.25026659133598e-05	1
72	83	167	-1.00866486112713	-0.768731117232535	4.77023086280504e-05	0.00014320121474983	3.27320176602359e-05	1
47	57	27	1.07800251200127	1.31793625589587	4.8038457030275e-05	0.000144186574337411	3.29572448517701e-05	1
122	132	90	0.552541023028779	0.792474766923371	4.83346803102913e-05	0.000145051794608111	3.31550113667401e-05	1
33	46	19	1.27563444261343	1.51556818650802	4.86046649190719e-05	0.000145825996896878	3.3329230201299e-05	1
4	46	19	1.27563444261343	1.51556818650802	4.86046649190719e-05	0.000145825996896878	3.3329230201299e-05	1
35	29	79	-1.44579975304953	-1.20586600915494	4.90151899923408e-05	0.000147021368928639	3.36052040662594e-05	1
180	307	486	-0.662717658235602	-0.422783914341009	4.96148853104117e-05	0.000148795669702526	3.40107623875831e-05	1
30	33	86	-1.38187063534364	-1.14193689144905	4.96251419136451e-05	0.0001488019432998	3.40121963663178e-05	1
68	133	91	0.547487795302493	0.787421539197086	4.98472499209646e-05	0.000149443350848755	3.41588052010018e-05	1
48	69	145	-1.07138463323677	-0.831450889342173	5.05526540421908e-05	0.000151533243407718	3.46364994738297e-05	1
20	29	8	1.85798099512757	2.09791473902216	5.10898304592056e-05	0.000153093087819635	3.49872861361851e-05	1
31	29	8	1.85798099512757	2.09791473902216	5.10898304592056e-05	0.000153093087819635	3.49872861361851e-05	1
36	29	8	1.85798099512757	2.09791473902216	5.10898304592056e-05	0.000153093087819635	3.49872861361851e-05	1
103	134	92	0.542527234400759	0.782460978295352	5.13721370040132e-05	0.000153888428155513	3.51748325382008e-05	1
897	900	877	0.0373481587723035	0.277281902666896	5.13905458976449e-05	0.000153918274278485	3.51816545740746e-05	1
22	43	17	1.33880191345176	1.57873565734635	5.16319921946007e-05	0.000154603311878189	3.53353333237284e-05	1
30	43	17	1.33880191345176	1.57873565734635	5.16319921946007e-05	0.000154603311878189	3.53353333237284e-05	1
139	157	113	0.474441786476439	0.714375530371032	5.16958204279661e-05	0.000154756295548568	3.5373204115466e-05	1
14	9	40	-2.15200309344505	-1.91206934955046	5.20135336204985e-05	0.000155669045115951	3.55752151096633e-05	1
14	9	40	-2.15200309344505	-1.91206934955046	5.20135336204985e-05	0.000155669045115951	3.55752151096633e-05	1
73	116	76	0.610053481683987	0.849987225578579	5.20166671710287e-05	0.000155640085239205	3.55752151096633e-05	1
237	252	410	-0.702200176005529	-0.462266432110936	5.20543597593015e-05	0.00015572729918143	3.55951499147004e-05	1
12	6	33	-2.4594316186373	-2.2194978747427	5.24539017340286e-05	0.000156871079603327	3.58507049759211e-05	1
7	6	33	-2.4594316186373	-2.2194978747427	5.24539017340286e-05	0.000156871079603327	3.58507049759211e-05	1
0	6	33	-2.4594316186373	-2.2194978747427	5.24539017340286e-05	0.000156871079603327	3.58507049759211e-05	1
75	94	57	0.721698837512896	0.961632581407489	5.25016798383904e-05	0.000156962453256999	3.58774735324523e-05	1
110	82	165	-1.00877020962773	-0.76883646573314	5.28476932732946e-05	0.000157971003756896	3.61018138686678e-05	1
2	2	22	-3.4594316186373	-3.2194978747427	5.28646359739815e-05	0.000157969829582852	3.61018138686678e-05	1
2	2	22	-3.4594316186373	-3.2194978747427	5.28646359739815e-05	0.000157969829582852	3.61018138686678e-05	1
2	2	22	-3.4594316186373	-3.2194978747427	5.28646359739815e-05	0.000157969829582852	3.61018138686678e-05	1
229	292	243	0.265012055274236	0.504945799168829	5.29789565875127e-05	0.000158259544961059	3.61691803624717e-05	1
138	416	368	0.17687776208408	0.416811505978673	5.29806471407657e-05	0.00015823865849565	3.61691803624717e-05	1
25	50	22	1.18442457113743	1.42435831503202	5.30636496200998e-05	0.000158460595498332	3.62199093028927e-05	1
28	40	15	1.41503749927884	1.65497124317344	5.32426619862525e-05	0.000158969121018914	3.63361448135303e-05	1
124	190	144	0.399930606888636	0.639864350783228	5.37057246227102e-05	0.000160325443284012	3.66461642809749e-05	1
30	39	96	-1.29956028185891	-1.05962653796431	5.4321766746801e-05	0.000162137929734761	3.70604508400553e-05	1
1816	1670	2246	-0.427509825039186	-0.187576081144593	5.45229591486507e-05	0.000162711794741143	3.71916212324036e-05	1
4	3	25	-3.05889368905357	-2.81895994515898	5.45558721305461e-05	0.000162770036765033	3.72018887296901e-05	1
11	3	25	-3.05889368905357	-2.81895994515898	5.45558721305461e-05	0.000162770036765033	3.72018887296901e-05	1
56	48	111	-1.20945336562895	-0.969519621734358	5.46102231521184e-05	0.000162892195899731	3.72328561752717e-05	1
195	245	197	0.314586119546195	0.554519863440787	5.52582433325233e-05	0.000164798148377555	3.76685066009519e-05	1
339	444	397	0.161420669207148	0.401354413101741	5.54181951353261e-05	0.000165248135854273	3.77713618599702e-05	1
960	888	865	0.0378595438260181	0.277793287720611	5.5967787951805e-05	0.000166859632818853	3.81397075279604e-05	1
18	27	75	-1.47393118833241	-1.23399744443782	5.61693137868247e-05	0.000167433062441099	3.8270778402988e-05	1
11	10	42	-2.0703893278914	-1.83045558399681	5.66593442147267e-05	0.000168866156715191	3.85983459251652e-05	1
48	102	195	-0.934904971778115	-0.694971227883523	5.6953598136289e-05	0.000169715390129802	3.87924582668325e-05	1
105	89	53	0.747812976403199	0.987746720297791	5.71438912255751e-05	0.000170254604804006	3.89157085078975e-05	1
301	259	419	-0.693998146012797	-0.454064402118205	5.72989873117713e-05	0.000170688794337534	3.90149527741151e-05	1
111	138	96	0.523561956057013	0.763495699951606	5.75795109871713e-05	0.000171496418980421	3.91995544488985e-05	1
5	17	2	3.08746284125034	3.32739658514493	5.7640923245228e-05	0.0001716372561301	3.92285414193132e-05	1
13	17	2	3.08746284125034	3.32739658514493	5.7640923245228e-05	0.0001716372561301	3.92285414193132e-05	1
30	31	82	-1.40335569423121	-1.16342195033662	5.79203633453984e-05	0.000172427086241406	3.94122804182666e-05	1
127	163	119	0.453910390923133	0.693844134817726	5.82505333573957e-05	0.000173381670821254	3.96304732553899e-05	1
54	119	79	0.591037015130841	0.830970759025433	5.83148995437766e-05	0.000173544912505769	3.96677859954373e-05	1
4	20	62	-1.63226821549951	-1.39233447160492	5.85341890714242e-05	0.000174169076869666	3.98040109042971e-05	1
19	47	20	1.23266075679027	1.47259450068487	5.85438265021665e-05	0.000174155102913896	3.98040109042971e-05	1
36	47	20	1.23266075679027	1.47259450068487	5.85438265021665e-05	0.000174155102913896	3.98040109042971e-05	1
299	258	210	0.296981737757132	0.536915481651724	5.86127302583117e-05	0.000174317397023128	3.98443555651065e-05	1
76	96	59	0.702319451359315	0.942253195253907	5.87630075536971e-05	0.000174735815412976	3.99399949641841e-05	1
210	463	417	0.150964809815573	0.390898553710165	5.90208055720742e-05	0.000175473765342749	4.01086708387282e-05	1
126	198	152	0.381429106636024	0.621362850530617	5.91136905971901e-05	0.000175721254466447	4.01652403195232e-05	1
2	27	7	1.94753258010586	2.18746632400046	5.94389554624541e-05	0.000176630517414516	4.03664919769943e-05	1
49	27	7	1.94753258010586	2.18746632400046	5.94389554624541e-05	0.000176630517414516	4.03664919769943e-05	1
24	27	7	1.94753258010586	2.18746632400046	5.94389554624541e-05	0.000176630517414516	4.03664919769943e-05	1
37	63	32	0.977279923499917	1.21721366739451	5.96049639899343e-05	0.000177066091070343	4.04726344679997e-05	1
48	119	220	-0.886541950216716	-0.646608206322124	6.01676522792305e-05	0.000178708517403679	4.08480497732562e-05	1
11	11	44	-2	-1.76006625610541	6.02879307242121e-05	0.000179036587493688	4.09230379358827e-05	1
67	120	80	0.584962500721156	0.824896244615749	6.04681672672358e-05	0.000179542578762687	4.10386941835041e-05	1
723	820	793	0.0483030438014662	0.288236787696059	6.06285509801019e-05	0.000179989467602599	4.11408411759421e-05	1
55	74	152	-1.03847414781464	-0.798540403920043	6.10173423154503e-05	0.000181114179755551	4.13979206854799e-05	1
43	32	10	1.67807190511264	1.91800564900723	6.1114259582995e-05	0.000181372314101951	4.14569233831864e-05	1
164	182	137	0.40976255723817	0.649696301132763	6.14847155295806e-05	0.0001824420287409	4.17014319127728e-05	1
55	97	60	0.693022246578609	0.932955990473202	6.20144823472168e-05	0.000183984037242069	4.20538943522896e-05	1
578	579	538	0.105957175432613	0.345890919327205	6.20580487155076e-05	0.000184083323216166	4.20765885051518e-05	1
554	859	835	0.0408819337770474	0.28081567767164	6.22975148357741e-05	0.000184763581429126	4.22320775761002e-05	1
93	153	110	0.476028129167992	0.715961873062585	6.23513302066003e-05	0.000184893100067571	4.22616821179911e-05	1
264	450	404	0.155569708465242	0.395503452359834	6.24275091719584e-05	0.000185088881512761	4.23032086968035e-05	1
76	93	181	-0.960687075975175	-0.720753332080582	6.24420781669688e-05	0.000185101963987151	4.23032086968035e-05	1
24	30	80	-1.41503749927884	-1.17510375538425	6.24430619763361e-05	0.000185074777121276	4.23032086968035e-05	1
30	18	58	-1.68805599368526	-1.44812224979067	6.25375541692952e-05	0.000185324703209009	4.23603352032491e-05	1
87	184	139	0.404620883333505	0.644554627228098	6.31889956115295e-05	0.000187224751263229	4.27946360335507e-05	1
69	55	26	1.08091999538357	1.32085373927816	6.33702654599944e-05	0.000187716064690516	4.29034506459287e-05	1
42	55	26	1.08091999538357	1.32085373927816	6.33702654599944e-05	0.000187716064690516	4.29034506459287e-05	1
50	78	158	-1.01837852931485	-0.778444785420262	6.37214975135469e-05	0.000188710479717971	4.31342343400586e-05	1
336	363	560	-0.625457278949217	-0.385523535054624	6.3888100785614e-05	0.00018917313352036	4.32399847867767e-05	1
32	17	56	-1.71989208080726	-1.47995833691267	6.40429629766848e-05	0.000189600877233606	4.3337755708626e-05	1
39	79	45	0.811927651847428	1.05186139574202	6.49000190373616e-05	0.000192107007788845	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
1	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
1	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
2	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
6	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
3	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
0	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
2	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
1	0	13	NA	NA	6.50517893588942e-05	0.000192290789241075	4.3899197570023e-05	1
13	16	54	-1.75488750216347	-1.51495375826888	6.5102993129118e-05	0.000192177202749948	4.39266357153125e-05	1
114	143	101	0.501659854026594	0.741593597921187	6.55247249430335e-05	0.000193390787382475	4.42040291277461e-05	1
47	43	102	-1.2461605872694	-1.0062268433748	6.65397451766747e-05	0.000196354737021518	4.4881509776906e-05	1
33	35	12	1.54432051622381	1.7842542601184	6.66441520928984e-05	0.000196630997554326	4.49446556423548e-05	1
745	495	451	0.134301091711592	0.374234835606184	6.68264036705057e-05	0.00019713680914454	4.50602708201489e-05	1
14	5	30	-2.58496250072116	-2.34502875682656	6.69142854958782e-05	0.000197364112827704	4.51122264420655e-05	1
72	123	83	0.567475073992315	0.807408817886908	6.70716653519143e-05	0.000197796294666446	4.52110118022517e-05	1
54	69	37	0.899071091149219	1.13900483504381	6.79621838491906e-05	0.000200390034080488	4.58038721662842e-05	1
302	190	145	0.389946518316013	0.629880262210606	6.8177362489763e-05	0.000200991981781936	4.59414615214357e-05	1
20	38	14	1.44057259138598	1.68050633528057	6.82523940265245e-05	0.000201180637414428	4.59845832191476e-05	1
215	215	169	0.347313413307276	0.587247157201869	6.94381817337719e-05	0.000204642765539779	4.6775934320037e-05	1
132	104	197	-0.921612101315285	-0.681678357420692	6.95902423291095e-05	0.00020505774720259	4.68707881740322e-05	1
30	48	21	1.1926450779424	1.43257882183699	6.96706457391505e-05	0.000205261480536052	4.69173562361852e-05	1
1	1	18	-4.16992500144231	-3.92999125754772	7.00957042278905e-05	0.000206463710634877	4.71883411026549e-05	1
8	1	18	-4.16992500144231	-3.92999125754772	7.00957042278905e-05	0.000206463710634877	4.71883411026549e-05	1
457	415	629	-0.599948680645001	-0.360014936750409	7.04469953120013e-05	0.000207448132099083	4.74171670632298e-05	1
14	19	3	2.66296501272243	2.90289875661702	7.09305672327298e-05	0.000208804649946132	4.77195233493642e-05	1
14	19	3	2.66296501272243	2.90289875661702	7.09305672327298e-05	0.000208804649946132	4.77195233493642e-05	1
